"SITECODE","Visit_No","Region","Latitude","Longitude","COMID","NHDPlus_Region","ElevCat","ElevWs","AgKffactCat","KffactCat","AgKffactWs","KffactWs","Al2O3Cat","CaOCat","Fe2O3Cat","K2OCat","MgOCat","Na2OCat","P2O5Cat","SCat","SiO2Cat","Al2O3Ws","CaOWs","Fe2O3Ws","K2OWs","MgOWs","Na2OWs","P2O5Ws","SWs","SiO2Ws","NCat","NWs","HydrlCondCat","HydrlCondWs","CompStrgthCat","CompStrgthWs","MAST_2008","MAST_2009","MAST_2013","MAST_2014","MSST_2008","MSST_2009","MSST_2013","MSST_2014","MWST_2008","MWST_2009","MWST_2013","MWST_2014","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","ClayCat","SandCat","ClayWs","SandWs","OmCat","PermCat","RckDepCat","WtDepCat","OmWs","PermWs","RckDepWs","WtDepWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","WetIndexCat","WetIndexWs","CatAreaSqKmRp100","WsAreaSqKmRp100","CatPctFullRp100","WsPctFullRp100","urb","urbRip","forr","forrRip","ag","agRip","wet","wetRip","urbWs","urbRipWs","forrWs","forrWsRip","agWs","agRipWs","wetWS","wetRipWS"
"COAW0746",1,"ASW",39.93664,-108.2987,-9999,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZAW0081",1,"ASW",32.35111,-111.09389,15903135,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMWM1319",1,"WM",35.8885,-106.2987,17865910,"13",2314.16511783,2314.16511783,0.000311407484138288,0.337864171953904,0.000311407484138288,0.337864171953904,14.6678276061764,2.26099395751651,4.35910797118995,3.82944393158099,0.896513998510941,3.81077504157711,0.132730007171436,0.0240550003946005,68.6034164430921,14.6678276061764,2.26099395751651,4.35910797118995,3.82944393158099,0.896513998510941,3.81077504157711,0.132730007171436,0.0240550003946005,68.6034164430921,0.0377979986369287,0.0377979986369287,0.016480796099249,0.016480796099249,48.7959342881652,48.7959342881652,8.60065898061,8.60065898061,8.60065898061,9.35329603844,15.3219167419,15.5535735708,15.579438466,15.2417658772,3.23947289562,3.81427308239,2.43553808534,3.87385770571,542.776060579,15.6492127482,8.42294145468,1.19315954639,542.776060579,15.6492127482,8.42294145468,1.19315954639,26.6333225430532,34.0138346497475,26.6333225430532,34.0138346497475,0.510121714359705,6.36008675385213,96.4785821571928,182.88,0.510121714359705,6.36008675385213,96.4785821571928,182.88,0,0,85.8927877767707,14.1072122232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8927877767707,14.1072122232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.531076006733,668.531076006733,1.908,1.908,100,100,38.7284733911692,22.4528301886792,17.1112262074323,27.4056603773585,0.0194225042082092,0,0.0712158487634339,0,38.7284733911692,22.4528301886792,17.1112262074323,27.4056603773585,0.0194225042082092,0,0.0712158487634339,0
"AZAW0042",1,"ASW",34.20669,-113.46353,21383672,"15",518.069677277,518.069677277,0,0.26,0,0.26,8.97225672095491,3.59841979316976,4.69771612064545,1.87408642024094,1.05433255348364,0.697124201149425,0.116726513092396,1.06264296890584,66.4535159230769,8.97225672095491,3.59841979316976,4.69771612064545,1.87408642024094,1.05433255348364,0.697124201149425,0.116726513092396,1.06264296890584,66.4535159230769,0.0967255906556145,0.0967255906556145,13.0897782068966,13.0897782068966,73.939819091733,73.939819091733,NA,NA,NA,NA,23.0024618051,NA,23.0024618051,23.0024618051,7.44068003542,7.836676441,7.41718977291,8.44423784372,241.175462369584,29.6042503101238,20.9589710804819,12.3111247849912,241.17546237,29.6042503101,20.9589710805,12.311124785,16,51.72,16,51.72,0.25,6.51,152.4,182.88,0.25,6.51,152.4,182.88,0,75.0884173297966,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9115826702034,0,0,0,75.0884173297966,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9115826702034,0,0,850.633510167993,850.633510167993,1.404,1.404,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COAW0765",1,"ASW",39.04028,-108.71855,3179024,"14",2000.04571429,2054.29683462,0,0.18,0,0.192301640442,5.29279836792441,20.2047875384369,2.33188084789238,1.46414567017297,5.5765012109353,0.413668949946829,0.202195659928892,0.211521432424087,35.1013038801409,5.43144090885504,20.6720711481419,2.33234553009709,1.50922701671577,5.62492475215936,0.402634702470706,0.182562271345832,0.194603805907265,34.3312417174422,0.0831658411761691,0.0908819123844995,0.134146461705958,0.130036898578339,58.0998400163357,54.6331137077335,8.58433640335,8.75438224877,8.46171547588,8.86978395648,15.8863436172,15.8327027757,15.6797583867,15.4730892004,5.19962103535,5.30387714394,4.4854596058,5.32866110493,307.998916088,16.6288890887,9.58056969923,2.52783170928,308.832775711,16.2749543048,9.31173033025,2.34464510809,12.3,59.93,12.7152125878808,58.4486123200536,0.36,19.08,69.08,182.88,0.370785068630733,18.1527854034148,72.8141078004687,182.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.634849455477,685.613826581855,0.27,1.4805,100,100,0,0,73.2863549007047,66.6666666666667,0,0,0,0,0,0,68.7813860060261,51.4893617021277,0,0,0,0
"CAAW0410",1,"ASW",33.50253,-117.64811,20348919,"18",76.5106832211,462.429027023,0,0.282687991021324,0.00155146393948273,0.298297085353674,6.90447682316218,11.3824823961981,11.676366701936,1.61178276592312,4.24126542276936,0.543806949891975,0.11817816841835,0.82247113641835,36.1614075803872,10.4762605910579,7.10039296590705,5.05744323475017,1.93571902353204,2.85089913495087,1.57669910164557,0.180578475895172,0.473759063661597,56.200193807755,0.353080978416105,0.122928833248581,49.7964902532267,7.36160156419248,41.585561640853,100.006791439113,16.0393401767,16.0374209828,16.0238259656,16.3791347588,22.8651389163,23.2855021346,22.3446061247,23.3235143656,6.93458550141,7.52675853913,6.91424334443,7.59828551368,350.923562869,23.5082276244,17.7486151932,11.9840295321,439.032587428,24.0661325213,17.8858037259,11.7003379567,30.4991708754209,26.2563987093154,22.2843989703746,38.1034014814255,0.947948933782267,3.88650392817059,95.3855597643098,179.76374298541,0.831260093825714,6.30679669310044,79.8452587138505,181.273612289971,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6666666666667,0,0,0,44.0520861885903,0,49.504563685227,0,0,0,0,0,0,0,0,0,0,0,6.44335012618267,0,0,728.353114478114,624.516624290715,0.5247,63.423,100,100,72.152076318743,56.7753001715266,0,0,0.168350168350168,1.02915951972556,1.34680134680135,16.4665523156089,12.507049531029,13.8271604938272,7.27133526781917,9.43805874840358,0.624454547459491,0.561941251596424,1.66951798536218,6.43110543493685
"NMWM1303",1,"WM",36.96686,-105.50711,17863212,"13",2533.63792559,3084.11827021,0.00109777200951763,0.288736751027471,0.00230123863421816,0.224136914536301,15.1298173476234,6.0248876424103,9.05599692585097,1.53592363627722,3.96191047559031,2.77487883042012,0.259349187937136,0.0268725539731677,56.1709765001533,13.6208904377904,4.99088537214291,6.00323794730055,2.37664087012099,2.95173113906188,2.61435674738674,0.178305745018113,0.0571332782587211,60.6123173611066,0.0527232689733211,0.0475658577516542,1.39346064328734,0.740741972041488,123.570607915363,113.714455764246,7.89666221849,7.95269158832,7.89666221849,8.00295603596,15.1648502943,15.2930372204,15.1826896888,15.1076238584,1.07136507615,1.14808979641,1.06745543438,1.13221390064,378.975820807,14.4725292749,6.05959353652,-2.35782449434,665.32128553,10.4292700029,3.4645194559,-3.5049319335,21.46,36.3244786934891,21.5770869011298,36.4805578375703,0.28,14.48,137.98,182.88,0.360027304848078,9.74679509940646,131.932177755989,182.363862295352,0,0,0,25.0486696950032,0,72.3664287259355,0,0,0,0,0,0,0,0,0,2.58490157906122,0,0,1.72888395994866,9.53813397303785,0,73.0624425860436,0,1.27385604427161,0,0,0,0,0,0,0,0,0,14.3966834366983,0,0,715.232100367727,655.031534640349,0.7434,86.3199,100,100,0,0,65.6932727666018,31.3559322033898,0.162232316677482,1.69491525423729,2.35777633571274,24.5762711864407,0.00269716686419448,0.0135542325697782,69.751273618059,60.5530126888469,0.348569152978545,1.1229160367424,1.27306275989979,6.44660153684144
"AZAW0006",1,"ASW",35.38417,-113.65694,20667088,"15",1282.24121854,1546.86423831,0,0.298584806274143,0,0.370589546111,15.1716553116001,3.97845462578719,4.23651420508018,3.08980546421632,2.0822231392251,3.49685274699754,0.16927739545944,0.0279379659709704,65.0032388615241,8.95707290141665,7.97150876319208,3.94548437201833,1.87148363574569,2.9222994356272,1.18498968331722,0.160195033762589,0.370521258656315,57.7015380048434,0.010682397766335,0.0665560435777909,1.102610077941,5.16520292355503,156.142425548402,96.4597488450625,15.2731638829,15.2736395496,15.2538896137,15.5112675112,24.7045608856,24.4998280357,24.3742619234,23.8794329439,5.1951299183,5.89000381286,4.77595180709,6.05329456633,301.086758391666,23.5026967527801,15.1185832150298,6.73090541925553,326.90511366,21.8206062394,13.2397298876,4.65402850276,27.467196535175,37.5632295446564,24.8485333790652,31.3276486649413,0.177255062624371,2.62839985953412,132.688626946038,182.88,0.451536289274838,2.19811920426554,81.9480989055533,182.88,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6227225011173,32.8417157764543,0,22.6404955671271,0,0,0,0,0,0,0,0,0,0,0,1.89506615530126,0,0,690.045417300714,757.200667269496,0.7155,153.8037,100,100,3.06683834718483,0.628930817610063,0.351164696242538,0,0,0,1.24078192672363,7.29559748427673,0.53069751488884,1.12351003259349,14.0923783688275,9.93896765812526,0,0,0.0324280502634779,0.132831654895168
"NMAW1261",1,"ASW",36.68284,-105.65412,17862548,"13",2212.71868132,2990.87842953,0,0.31,0.0015057435995781,0.142440099721929,16.2600002289011,7.90999984741758,8.9849996567033,1.23500001430769,4.97499990463187,3.34500002860989,0.300000011920879,0.0219999998807692,54.0600013732967,14.2528327143542,4.79027414419407,6.3926416760955,2.55435064761722,2.84697595773324,2.85238535600729,0.178549698189855,0.0556733515245949,60.7609858435133,0.00437500001862637,0.0797020021793077,0.422131985425824,0.894717486583565,161.189727782967,110.04310908812,7.21280765354,7.27309953188,7.24699692574,7.44810695709,15.3723443071,15.5690577396,15.5340651841,15.0836564917,1.15619752115,1.46341931645,1.17162502095,1.50982581797,319.051755801,16.4835085607,7.57171115247,-1.34609588293,649.128272914,11.1683242034,4.09496868628,-2.98326045335,21,55.71,21.5400419023876,36.9072498801419,0.22,17.84,132.57,180.09,0.245683747243264,6.76031207210663,141.748882059641,181.109643589989,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32793172883306,0.0044107776392751,0,86.1012561127625,0,0,0,0,2.17662287851184,0,0,0,0,0,0,9.38977850225333,0,0,755.565934065934,629.952049093873,0.0639,61.8696,100,100,0,0,74.1758241758242,33.8028169014084,0,0,5.49450549450549,14.0845070422535,1.10403682040464,3.17845921098569,77.2873717518458,70.9836494821366,0.360341355834692,0.522227394390783,0.583565058970179,3.04317467706273
"NMAW1294",1,"ASW",32.67269,-104.36897,22455973,"13",1068.31240881,1478.17214816,0.00342171022646906,0.350369485611907,0.000436623249004803,0.322778018429945,12.8922138677333,0.920104208238382,11.3379646233636,2.47036489790033,1.12740667391441,1.39738908213236,0.155252323145893,0.0379139330207924,58.1707114368448,4.94541141064284,19.4424285704259,4.18565458522596,1.13058767444775,9.23368041637838,0.605216259822118,0.161770217696959,1.90450647436553,25.959201007029,0.230363109265429,0.116061016320228,5.45066080325795,1.66199331758064,1.95268775920571,50.9344746396735,15.7179594944,16.1192080298,15.919024646,15.8891773755,25.5975440073,26.2243668313,26.0081697272,26.0433155147,7.10433879742,7.26279798764,6.83334048336,7.09872585115,323.062421206,25.018376472,16.3581348411,7.69288706068,395.644904581,22.7773752005,14.5518158723,6.32127733823,26.8726740951453,21.4106691131402,26.2464164586028,25.157217589668,0.70441080325009,3.35619450250672,139.036436530513,182.691340740857,1.08048225691624,3.29511385855669,95.5896151570757,182.855926360437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,68.0993492364307,2.52764993131386,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3730008322554,0,0,1000.10481855758,788.867039677526,11.826,183.4524,100,100,2.50121799808264,0.875190258751903,0,0,0.917820490656776,1.33942161339422,0.40626129594996,2.75494672754947,0.445808140059561,0.139818285288173,0.7034062308857,0.89336525442022,0.11711738812181,0.0863439235463804,0.0518404877217259,0.177593751839714
"UTAW1542",1,"ASW",37.78792,-109.40727,3272804,"14",2468.16630143,2604.9966117,0.00262336433864,0.322033737979,0.00182937554969,0.332261433597,9.30764154652373,3.7879944836355,3.29680433980766,1.92687255446949,1.62221723438436,1.24110954185244,0.126722261845184,0.0367737942040044,68.6884010001576,10.3292089558048,4.05757742612137,3.63739375881706,1.99093830261653,1.85591290504617,1.59832382183377,0.146554058398197,0.0380522382979332,66.9477900976253,0.0302217235591991,0.0252334673883026,63.493613234274,44.6578258153034,64.7452763961848,93.5067973722515,8.27858275052,8.26642237576,8.2603275609,8.51783105658,14.9348260743,15.0558005293,14.8632508058,14.7660070013,1.81012716555,2.59112855412,1.81012716555,3.22479635167,613.524986281,12.869990421,6.74603289661,0.616195904719,654.334834299,11.9206779881,5.92796159579,-0.0708482298582,20.1128267381365,41.8167901623837,19.335219876869,41.0193062884785,0.445453255557307,8.17833517263125,118.676128015135,180.382010089863,0.91488236587511,8.81959982409851,122.103693931398,181.031088390501,0,97.6982500394,0,2.30174996059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9366754617,0,19.0633245383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.145357086552,684.543535620053,1.0773,1.3131,100,100,0,0,96.310893898786,97.577276524645,0,0,0,0,0,0,88.2805628847845,97.8752570253598,0,0,0,0
"AZWM0119",1,"WM",34.41114,-111.37292,20438172,"15",2004.14064634,2132.99102621,0,0.156820994728398,0,0.165286450874,6.29208341553977,15.2104490110933,2.68737537856979,1.36062306525097,4.06505855748338,0.681722458248911,0.139208526512033,0.119259084477424,47.0777285583314,5.54141768567029,16.625078789387,2.35391894674162,1.22565556055571,3.50609374285305,0.566020326700086,0.120793522001575,0.0757446045982526,47.2279138960899,0.0542156837868439,0.0484418375193354,0.784228132975017,0.661832889012461,99.8329802885629,104.825868607133,12.1403813291,12.2668060465,12.1473778996,12.9027543861,18.0331523422,18.4429807809,17.9467589765,17.4244797552,3.74586733093,4.75694796742,3.61972556973,6.49376035648,757.597382521201,17.9903590099473,10.6893521290855,3.3835216089388,784.966801869,17.043481523,10.307642958,3.56684697925,20.5233554893422,58.0647559019024,21.4711142938986,53.7230607275852,0.31773171553758,9.97268382352941,152.4,182.88,0.329137907328475,5.98527154336381,144.228927680798,182.88,31.171212468485,57.4146229658492,0,11.4141645656658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6771698653681,21.7058149527356,0,6.6170151818963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.157002062801,650.68254081925,0.4761,2.3175,100,100,0.206280082512033,0,70.1581480632592,96.7863894139886,0,0,0,0,2.14122028072186,2.67961165048544,78.9673446004011,90.7572815533981,0,0,0,0
"NMWM1301",1,"WM",36.98903,-105.53246,17863208,"13",2381.257167,3080.24676848,0.0326783156688628,0.309352621025494,0.00246856174520576,0.22460629995803,12.731822189344,0.8577076979648,12.588594807424,2.4209693908704,1.0847523130432,1.3581171100608,0.15313371915808,0.030764238366496,56.30172044064,13.6164118547265,4.97006494624904,6.03641095494398,2.37686417013642,2.94232643949249,2.60802857900481,0.178178943719866,0.0570004471335239,60.5906032053917,0.25425256912704,0.0486070192254187,22.321481504064,0.849452563193044,1.8088811113344,113.150743795306,7.89963356052,7.96548506706,7.89842491953,8.00902172723,15.1071406905,15.7829335685,15.8057362954,15.0990530752,1.1917321477,1.16349167786,1.19451004269,1.13531205934,309.839518843,15.3036339535,6.19580246895,-2.92076381412,663.363219749,10.4561189897,3.47956391756,-3.50171421684,11.4476482383271,62.3525522772845,21.5212918953205,36.6230660384801,0.132887424806646,29.2204067602406,149.120286450874,171.56975078774,0.358776172248502,9.85405970822775,132.026853350206,182.304406136495,0,0,0,0,0,14.7235749069035,0,0,0,0,0,0,0,0,0,85.2764250930965,0,0,1.71936091589853,9.48559599357508,0,72.6599998106604,0,1.34793982789035,0,0,0,0,0,0,0,0,0,14.7871034519756,0,0,965.238900028645,656.74021982322,1.116,87.4359,100,100,4.81237467774277,3.06451612903226,5.44256659982813,0.967741935483871,10.1690060154683,2.90322580645161,29.7336006874821,54.1935483870968,0.0291898476132172,0.0524955996335601,69.397048196383,59.792487982625,0.402662114102325,1.14563926259122,1.42982918416743,7.05602618604029
"WYWM1521",1,"WM",43.1555,-110.37475,24432491,"17",2090.67866571,2549.79307735,0.005512912482066,0.266380918220947,7.25653772974708e-05,0.185341227237747,12.7704443866571,0.930439664544476,15.9147971816356,2.35890813806671,1.10508679697991,1.23097674110473,0.1570505187066,0.04318402358967,49.7517956319943,8.49574927616331,9.84193895857526,4.41291786545272,1.77960677741371,2.92123721526697,0.817553236502147,0.137124154232821,0.578725307989573,50.2731763112373,0.28087786192934,0.105809331558355,141.434467591463,20.6566726699368,1.55772527913199,59.1434612124337,NA,NA,5.67007487726,5.719989673,14.0701524182,13.5850613004,14.5007797489,13.9889705421,1.53233312835,1.5207068288,1.54940314171,1.58745543905,446.679365423,10.701238561,1.90386315103,-6.8959220882,729.249083608,8.69559169464,1.62527634309,-5.44984345103,9.80939024390244,58.169806312769,18.3136256249734,42.136020518486,0.675810616929699,22.2839024390244,140.745426829268,99.4800609756098,0.760270526748155,8.7282741526564,120.848221416465,172.041094193353,0,12.661406025825,0,0,0,0,0,0,0,0,0,0,0,0,0,87.338593974175,0,0,0,89.9801236019244,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0198763980756,0,0,946.222740315638,655.242803658013,0.9369,27.5274,100,100,3.65853658536585,4.41882804995197,0,0,1.6857962697274,1.15273775216138,59.6126255380201,66.090297790586,0.04815659391244,0.150395605832734,51.9897643631763,44.9486693258353,0.564659669796845,0.836984241156084,4.24486211634067,15.4384358856993
"CAWM0736",1,"WM",35.94384,-118.47592,14971731,"18",1354.6180782,1717.96679938,0,0.27,0,0.21362873533693,12.7201681137177,2.74953198432737,5.09343576431412,2.51684808730948,2.09841394424122,1.81141805648774,0.125421002506958,0.0431330017745527,64.3771820068257,14.7291381389674,3.52903919126638,4.20434199601849,2.88428567911636,1.88300031852042,3.04886580476924,0.153606287985273,0.031488168536176,64.8475535487627,0.0306119993329357,0.0146126848226732,0.133099004626243,0.0548470959823615,127.309036255136,144.707290717527,9.66103289297,8.78938690738,9.87469208135,10.4327586871,14.9804214408,14.9372706651,14.9643554142,14.9273748569,3.10149838219,4.24473541122,3.06389259925,5.49753973381,522.753292805,20.4922681205,12.1511057044,3.80332018098,704.315122131,17.6732849551,10.448698168,3.21793186297,18.4,39.6936845593108,11.3369552187687,58.9845457659046,0.78,3.28,41.57,182.88,1.08649627536604,13.269839027314,51.6019941775837,181.383080743214,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.817760106031,553.569826183749,0.36,2.0277,100,100,2.98210735586481,3.25,0.198807157057654,0,0,0,0,0,0.693552530182379,1.81979582778518,20.0273996061307,19.3963604083444,0,0,0,0
"COWM1421",1,"WM",39.36669,-106.74319,1327359,"14",2854.99118517,2854.99118517,0,0.31,0,0.31,6.98840220153307,12.1841010788436,1.90774724512703,1.81936071786246,1.56596639192291,0.687486084104249,0.179113279391809,0.479781569533509,53.9172071848445,6.98840220153307,12.1841010788436,1.90774724512703,1.81936071786246,1.56596639192291,0.687486084104249,0.179113279391809,0.479781569533509,53.9172071848445,0.0553479937047744,0.0553479937047744,0.0434293782757337,0.0434293782757337,96.4586562492335,96.4586562492335,6.37194988254,6.40008753534,6.37673679394,6.49217214929,11.6526294205,11.3988160592,11.5370010074,11.4102589434,2.72705767463,2.78807321435,2.72825852603,2.74618717211,585.952622385,10.7264827367,3.31647992837,-4.09610751202,585.952622385,10.7264827367,3.31647992837,-4.09610751202,19.77,43.6004165798792,19.77,43.6004165798792,0.750031243490939,6.05,132.34,182.88,0.750031243490939,6.05,132.34,182.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.940845657155,613.940845657155,0.99,0.99,100,100,0.166631951676734,0.727272727272727,88.419079358467,87.7272727272727,0,0,0.0416579879191835,0.181818181818182,0.166631951676734,0.727272727272727,88.419079358467,87.7272727272727,0,0,0.0416579879191835,0.181818181818182
"CAWM0478",1,"WM",41.88688,-124.14424,22226720,"18",83.6025442578,720.024336682,0.131350431230141,0.311284611892873,0.000515219561521188,0.354222483235831,9.68461548281888,1.97351527473899,21.3891748804131,1.66836803353382,1.36539963446437,0.828253962455742,0.129598607035633,0.0982802613379483,41.4714292732637,8.93215199899603,2.5415072237887,6.93954347242358,1.34225689222125,14.041135137368,1.24241895835642,0.123287984617835,0.0915175292318349,55.7983567465633,0.661162382444394,0.0325428091729161,100.600262700862,1.20061894199811,23.4593486323196,113.252666962154,10.7451559017,10.8987353376,10.8940751797,12.8831634344,18.3967657352,18.2985394437,18.308519712,18.408687917,5.46350814376,5.63053825899,5.47401551242,5.85206861874,1863.62528575,15.7998909253,11.7708160155,7.73723193488,2700.12606362,17.5482076715,11.3853763876,5.21746459865,25.7558465728552,25.0422038129823,26.76715445403,29.1089444358833,2.96841352700862,7.98387199273718,137.572069904675,147.931284611893,1.14456051876541,3.1594135646104,102.673878123939,179.211666727654,0,19.7458011802088,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2541988197912,0,0,1.33474273810377,12.2884153421715,0,85.4799698397,0,0,0,0,0,0,0,0,0,0,0,0.89687208002478,0,0,910.064230594644,601.604253777382,0.5958,290.1438,100,100,8.96504766227871,5.74018126888217,21.0394916023604,0.755287009063444,44.2805265546981,24.773413897281,11.3254652746255,38.821752265861,4.10617126535652,3.96144946057782,70.1580014214304,75.6990154537164,0.135185350299103,0.0645197312505041,0.0872545932353725,0.278551532033426
"CAWM0523",1,"WM",40.40778,-123.28321,8234840,"18",1076.88538212,1076.88538212,0,0.307438772499262,0,0.307438772499262,7.17782594426084,4.72140346630274,6.76635131318973,1.0177125555031,14.5219001229861,0.870604930672765,0.117184168053703,0.0777696617657126,54.4239585989968,7.17782594426084,4.72140346630274,6.76635131318973,1.0177125555031,14.5219001229861,0.870604930672765,0.117184168053703,0.0777696617657126,54.4239585989968,0.0266552134925052,0.0266552134925052,0.199779924749484,0.199779924749484,119.231653136323,119.231653136323,11.4403220437,11.4451491501,11.9038982525,13.3234291421,16.8648344529,16.9607523146,17.1723240993,17.3198808157,4.85057941892,5.12918055366,5.12918055366,7.01082499699,1603.85327732,18.2055344248,10.777530935,3.34490873724,1603.85327732,18.2055344248,10.777530935,3.34490873724,28.6955208025966,30.487813514311,28.6955208025966,30.487813514311,1.60641192092063,3.12476541752729,106.084986721747,178.301776335202,1.60641192092063,3.12476541752729,106.084986721747,178.301776335202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.555621127176,669.555621127176,1.0368,1.0368,100,100,12.2455001475361,16.6666666666667,49.0705222779581,50.1736111111111,0,0,0,0,12.2455001475361,16.6666666666667,49.0705222779581,50.1736111111111,0,0,0,0
"NMWM1300",1,"WM",36.99307,-106.03863,17877869,"13",2529.27394565,2850.21098486,0.00017896032572673,0.269498153583941,0.000228182077411415,0.230971529768426,16.2471507102547,7.90486441118265,8.98274733674841,1.23612183017707,4.97735593333018,3.34064686665088,0.29984767514724,0.0220580733589622,54.0662897137582,14.5599872025033,4.67394985652324,9.37182212810854,2.06409185736669,3.22073296270505,2.5966397637316,0.223792098874998,0.0334580716927556,57.2764499086011,0.00439599007457627,0.091359803016914,0.421059594578165,2.25125306161997,160.876955225831,101.34636678543,8.91171691676,8.94264113892,8.92422609445,8.97259819083,18.0862302198,17.7647669814,18.3300677757,17.8026533019,2.02123827214,2.19209606535,2.06354846892,2.15686174386,363.297129376,13.5989254466,5.42390133181,-2.75744220668,663.122393778,11.0880395576,3.97088816284,-3.15168369912,19.6,36.1116276867721,23.0331372184118,37.0400407017755,0.3,4.39,101.24,182.88,0.351803995137399,5.72805976197266,127.395023397518,178.436960213714,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0263991235311,0,48.9736008764689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.791970457343,750.271657336675,1.2789,40.8096,100,100,0.492377615756084,0,2.09260486696336,15.411681914145,0.0378752012120064,0.281491907107671,2.14941766878137,15.9746657283603,0.0156083504675001,0,29.4010295508097,23.7451482004234,0.00120064234365385,0.00882145377558221,1.33451396497126,6.55434015525759
