GlobalID,Note,Species,IndStatus,UnusualDis,HVNote,MoreImage,ParentGID,CreationDt,Creator,EditDate,Editor,MERGE_SRC
{B566F813-22ED-4247-865E-B5A605053070},,New Mexico Locust,nonhydrophyte,no,,yes,{F9492B54-06C5-4B27-9242-4E66505D7A9D},7/6/2019 1:17,,7/6/2019 1:17,,hydrovegdata_4
{68D9DB0E-2A23-45D5-A659-786CD36FCE74},,Freemont cottonwood,hydrophyte,no,,yes,{638C1F3D-DD42-475B-8935-BD3B38D1E20B},7/6/2019 17:19,,7/6/2019 17:19,,hydrovegdata_4
{F3130169-D8C9-4A57-AA7A-05867A35C91D},,Buttonbush,hydrophyte,no,,yes,{638C1F3D-DD42-475B-8935-BD3B38D1E20B},7/6/2019 17:19,,7/6/2019 17:19,,hydrovegdata_4
{E8A2D939-E0A1-4811-85EA-694BB1FE7106},,Goodding willow,hydrophyte,no,,yes,{638C1F3D-DD42-475B-8935-BD3B38D1E20B},7/6/2019 17:19,,7/6/2019 17:19,,hydrovegdata_4
{02DF198C-00AD-4575-A265-3ADCFD3CC656},,Sedge,hydrophyte,no,,no,{638C1F3D-DD42-475B-8935-BD3B38D1E20B},7/6/2019 17:19,,7/6/2019 17:19,,hydrovegdata_4
{A3774E26-89A7-4876-8899-5B442C5268F4},,Rush,hydrophyte,no,,no,{638C1F3D-DD42-475B-8935-BD3B38D1E20B},7/6/2019 17:19,,7/6/2019 17:19,,hydrovegdata_4
{CDD71B71-02D0-4EE2-A43A-53D91D34930A},,Seep willow,nonhydrophyte,yes,Only willow found in reach,no,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{AFD872DB-9275-439A-8050-72B9271A8C09},,Rosinbush,nonhydrophyte,no,,no,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{0A247EE8-E97F-408C-AA4F-8E92D91E9AC5},,Whitethorn acacia,unsure,no,,yes,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{8457C250-E38F-431E-9671-ABA72C08C6C5},,Rhus microphylla,nonhydrophyte,no,,yes,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{B8FCD1C0-8349-4424-9326-02B77A50001F},,Velvet ash,nonhydrophyte,no,,yes,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{8565C2BE-D43A-4D64-A6F9-3541174051B0},,Roughseed clammyweed,nonhydrophyte,no,,yes,{05FAB0A8-0C7C-466D-A998-F3EFB60196AA},7/7/2019 21:21,,7/7/2019 21:21,,hydrovegdata_4
{73179060-9B40-42B9-BFD0-21193CC6974D},,Rush,hydrophyte,no,,yes,{93DF0C9C-E1FC-47C6-9F1A-C3504D12778F},7/8/2019 1:56,,7/8/2019 1:56,,hydrovegdata_4
{B7C7CD0B-F197-4A76-B1F1-FC2C1C29C707},,Freemont cottonwood,hydrophyte,no,,yes,{93DF0C9C-E1FC-47C6-9F1A-C3504D12778F},7/8/2019 1:56,,7/8/2019 1:56,,hydrovegdata_4
{72DD150F-B5E9-472A-9899-6121CE36452D},,Gooding willow,hydrophyte,no,,yes,{93DF0C9C-E1FC-47C6-9F1A-C3504D12778F},7/8/2019 1:56,,7/8/2019 1:56,,hydrovegdata_4
{9DD2AE84-1267-444D-AC19-05DB8B1198D0},,Aquatic plant,hydrophyte,no,,yes,{93DF0C9C-E1FC-47C6-9F1A-C3504D12778F},7/8/2019 1:56,,7/8/2019 1:56,,hydrovegdata_4
{8D25565A-FE6E-41AE-A525-049E351E0262},,Gooding willow,hydrophyte,no,,yes,{C0854C17-4C53-4B78-B64B-92EEC9143492},7/8/2019 18:10,,7/8/2019 18:10,,hydrovegdata_4
{2B473EB2-7133-4C06-85C8-78F607E1788C},,Rush,hydrophyte,no,,yes,{C0854C17-4C53-4B78-B64B-92EEC9143492},7/8/2019 18:10,,7/8/2019 18:10,,hydrovegdata_4
{EADCA7DC-2376-476F-9FE6-44CB20969456},,Watercress,hydrophyte,no,,yes,{C0854C17-4C53-4B78-B64B-92EEC9143492},7/8/2019 18:10,,7/8/2019 18:10,,hydrovegdata_4
{998BA27A-0FE3-4B6C-82B4-0E29B4A0BC73},,Salix lasiolepis,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{03D8ACAD-B77D-4D36-8FEB-07160E3D730D},,Salix gooddingi,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{DF5A5AA3-A829-458A-8697-3163C166C55F},,Stachys albens,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{7C368F04-7F3B-4A74-8D68-239CB34F0602},,Typha,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{2885EC82-ECFA-4A17-8F1E-001612D8FC62},,Salix exigua,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{A0B5E92E-059F-47A3-8C8F-65D3FDFA2F69},,Anemopsis californica,hydrophyte,,,,{EAB8CCC1-9C7E-4D8B-88D0-3B7CD0ED4508},7/8/2019 18:28,raphaelmazor,7/8/2019 18:28,raphaelmazor,hydrovegdata_4
{D7CF8B9F-8B89-4E6C-872C-35F630006439},,Arundo donax,hydrophyte,yes, Mostly near road crossing,,{FAA94E34-F280-4F31-8B6B-D326A4D36F9A},7/8/2019 19:11,raphaelmazor,7/8/2019 19:11,raphaelmazor,hydrovegdata_4
{1FBF56BD-4535-4F54-859B-F5DED3D63246},,Salix laevigata,hydrophyte,,,,{FAA94E34-F280-4F31-8B6B-D326A4D36F9A},7/8/2019 19:11,raphaelmazor,7/8/2019 19:11,raphaelmazor,hydrovegdata_4
{2567769A-EADA-448C-8BC9-2AE898357792},,Mimulus cardinalis,hydrophyte,,,,{FAA94E34-F280-4F31-8B6B-D326A4D36F9A},7/8/2019 19:11,raphaelmazor,7/8/2019 19:11,raphaelmazor,hydrovegdata_4
{899808CE-D391-42B5-818D-4677483555F4},,Salix lasiolepis,hydrophyte,,,,{FAA94E34-F280-4F31-8B6B-D326A4D36F9A},7/8/2019 19:11,raphaelmazor,7/8/2019 19:11,raphaelmazor,hydrovegdata_4
{F2AD269B-AC77-497D-876E-6073FD72EC6C},,Baccharis salicifolia,nonhydrophyte,,,,{FAA94E34-F280-4F31-8B6B-D326A4D36F9A},7/8/2019 19:11,raphaelmazor,7/8/2019 19:11,raphaelmazor,hydrovegdata_4
{4D4369C3-90B1-4AAB-8915-25A9F4DFF8DA},,Ludwigia peploides,hydrophyte,,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{F24DD08B-26D9-4D32-82D3-22EC0A95CB1D},,Mietanthe pilosa,hydrophyte,yes,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{0E6B9A6D-29A4-4F12-8F2D-591126CE9B40},,Mimulus cardinalis,hydrophyte,,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{6D9367A8-5260-4885-8F90-11C0C2C0A89E},,Salix laevigata,hydrophyte,no,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{10A9C149-F6E7-485C-8CE1-8F7550F06FF5},,Salix exigua,hydrophyte,,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{75BB598C-0A1A-4BC7-801C-E1FF2BA8B943},,Typha,hydrophyte,,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{B0790275-6A06-46CD-86E7-66D933760BDF},,Salix lasiolepis,hydrophyte,,,,{A99257B7-E6DA-4646-8E0C-DDE2B7D803DE},7/8/2019 19:30,raphaelmazor,7/8/2019 19:30,raphaelmazor,hydrovegdata_4
{0A48C668-C724-4CE5-85AC-4051AF7E6F1B},,Typha,hydrophyte,yes,  Few opportunities for growth of any plants,,{DA66138F-F86E-4FCD-8E03-8F78C8042F5C},7/8/2019 19:51,raphaelmazor,7/8/2019 19:51,raphaelmazor,hydrovegdata_4
{BD523DBE-0764-41A9-8A03-6380ED9F4321},,Nasturtium officionale,hydrophyte,yes, Few opportunities for growth of any plants,,{DA66138F-F86E-4FCD-8E03-8F78C8042F5C},7/8/2019 19:51,raphaelmazor,7/8/2019 19:51,raphaelmazor,hydrovegdata_4
{0E6C4603-5C22-4F7F-88FB-9516C1359865},,Rush,hydrophyte,no,,yes,{1BA3F45E-FE23-4123-939C-D0270B57CAA7},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{9E3BF7D6-ACCD-439C-9810-B57934D95404},,Richardsons geranium,nonhydrophyte,no,,yes,{1BA3F45E-FE23-4123-939C-D0270B57CAA7},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{82B4523B-02C7-4638-8B45-F815A71EC630},,Arizona rose,nonhydrophyte,no,,yes,{1BA3F45E-FE23-4123-939C-D0270B57CAA7},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{A1E05E97-424E-4F8B-902A-8182F03A95AB},,?,unsure,no,,yes,{1BA3F45E-FE23-4123-939C-D0270B57CAA7},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{DBD5360D-1F6E-44BB-8206-80B28C36E6D1},,New mexico thistle,nonhydrophyte,no,,yes,{1BA3F45E-FE23-4123-939C-D0270B57CAA7},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{ED64101F-DBE9-4860-8E6B-584AB7A727A3},,Grass,unsure,no,,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{5CD05BD0-36E6-4ADF-8B65-FCCA2F119359},,Watercress,hydrophyte,no,,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{95DA0948-A33E-4332-8CC2-8BC5F2355C2A},,Sedge,hydrophyte,no,,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{CE713083-49D4-4D39-AE23-2F6D83D60E93},,Willow,unsure,no,Another photo in additional photos,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{EFB68F78-EE5E-4839-9575-79CB2CCDC6E2},,Freemont cottonwood,hydrophyte,no,,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{B9512783-F758-4DB3-A088-02AE2A40AE5F},,Gooding willow,hydrophyte,no,,yes,{C0DF2B51-89FB-40EB-8EB0-423FC8515F03},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{F89E0C19-3F7C-43A7-9D3E-B6C48E1AFBE4},,Grass,unsure,no,,yes,{6F2784B1-7685-4527-A746-547CF66EB752},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{35170BCC-88F9-448F-B8A1-99B3DD2F5A64},,Willow spp unk,unsure,no,,yes,{6F2784B1-7685-4527-A746-547CF66EB752},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{FDA1E020-D36A-40C3-9765-D7DC8CB07F59},,?,unsure,no,,yes,{6F2784B1-7685-4527-A746-547CF66EB752},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{7676A315-8200-435A-83FD-C468EA59B29A},,Hemlock,nonhydrophyte,no,,yes,{6F2784B1-7685-4527-A746-547CF66EB752},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{BBD3C4C1-F2A1-4196-AC0F-AC2CB9E974A0},,Rosinbush,nonhydrophyte,no,,no,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{CD5717B7-BF20-4B50-A5B1-B74CAB7AEC01},,Grass,unsure,no,,yes,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{DC57B8B1-362D-4B9C-A1AF-A98AA1C61FFE},,?,unsure,no,,yes,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{BFDB60BF-02FC-4C21-BED3-CBF5D60F2364},,Western pepperweed,nonhydrophyte,no,,yes,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{7175015F-BBDE-413C-A74E-539658AE9FA9},,?,unsure,no,,yes,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{8B407996-7C92-49DE-B195-01ABC16B27F3},,Silverleaf nightshade,nonhydrophyte,no,,no,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{FEB67192-898C-4F27-BE56-06DBA481E5BF},,?,unsure,no,,yes,{C7231969-3731-4AA9-A1E4-38FE5184C125},7/16/2019 17:27,,7/16/2019 17:27,,hydrovegdata_4
{D2AF96C2-391B-4E2F-9AF7-6A6B76574831},,Grass,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{FB7BA46A-424A-4F35-BAB2-C85F2B5C3359},,?,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{7AFC74BE-C4B6-48F5-B471-3D5971FC6BB6},,Sunflower,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{4BA4B922-01AC-4176-BCB5-C424259EE2BA},,Grass 2,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{7B4C6E5A-908B-43DF-B325-A516C817E5A9},,,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{B8497D1E-1EE0-4431-86DE-8CE09A2199A5},,,unsure,no,,yes,{F7F53F08-6730-4E55-B049-0E9AE0CEAB1E},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{DF22088C-1891-4149-8B5E-F35DF486851F},,Velvet mesquite,nonhydrophyte,no,,yes,{AB381DB6-9462-4725-B0D3-5AE2C7E3B931},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{B2892105-F6CD-4956-8CFC-1BE7C02D4D80},,Sunflower,unsure,no,,yes,{AB381DB6-9462-4725-B0D3-5AE2C7E3B931},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{81024726-8640-476C-B459-A667620FBF89},,Wait a minute bush,nonhydrophyte,no,,yes,{AB381DB6-9462-4725-B0D3-5AE2C7E3B931},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{10473387-8363-4DE0-B64C-DAE4947B149C},,Rattlesnake weed,nonhydrophyte,no,,yes,{AB381DB6-9462-4725-B0D3-5AE2C7E3B931},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{D94B7541-E850-4659-9E21-81EA3E1E8F61},,Grass,unsure,no,,yes,{AB381DB6-9462-4725-B0D3-5AE2C7E3B931},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{313E30B7-53A3-473B-A37E-D23EF73F396D},,Grass,unsure,no,,yes,{6D701535-9FB2-4702-B29D-CB9DF761ACE1},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{776B288D-0D3D-4173-B83E-F0DAA9890478},,?,unsure,no,,yes,{6D701535-9FB2-4702-B29D-CB9DF761ACE1},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{E4B2BBE9-B609-4259-B793-002379DB121D},,?,unsure,no,,no,{6D701535-9FB2-4702-B29D-CB9DF761ACE1},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{2FFF267F-5385-4CBD-B194-C4DC81E7EB7D},,Freemont cottonwood,hydrophyte,yes,Only 1 small tree in channel. 1 other tree far away on floodplain.,yes,{38DA65BF-1EFD-4939-82AB-62E88C77A024},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{513413EE-85C6-4EAF-8A4F-BCD69E3710F7},,Tamarisk,nonhydrophyte,no,,no,{38DA65BF-1EFD-4939-82AB-62E88C77A024},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{EC1B32C4-7304-4A71-A54C-2EE7D00B7DEE},,?,unsure,no,,yes,{38DA65BF-1EFD-4939-82AB-62E88C77A024},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{644AB83F-F484-42B5-A250-9FC587BBE151},,?,unsure,no,,yes,{38DA65BF-1EFD-4939-82AB-62E88C77A024},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{6F57D075-E33A-4AE2-8CA9-9020064F7097},,Sedge,hydrophyte,no,,yes,{130AFE10-6B06-4AD8-BA68-6D8FF4A6B0CF},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{1BF225EC-463E-4C65-998F-374A88EAD4BA},,Goodding willow,hydrophyte,no,,yes,{130AFE10-6B06-4AD8-BA68-6D8FF4A6B0CF},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{8AEA1CDE-7C5C-4590-AF51-1134382B23FD},,Cattails,hydrophyte,no,,yes,{130AFE10-6B06-4AD8-BA68-6D8FF4A6B0CF},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{DAA4B443-1552-47DE-9164-FF5E189E15D0},,?,unsure,no,,yes,{130AFE10-6B06-4AD8-BA68-6D8FF4A6B0CF},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{38C15AAA-1D47-4DE5-A9D1-40BBE1E65976},,Mule fat,nonhydrophyte,no,,yes,{E6CAFCC3-4129-4346-8F30-601CE8F27F3B},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{AFBFBF2B-06C1-48DC-9B20-8AD8199DD41F},,Unk,unsure,no,,yes,{E6CAFCC3-4129-4346-8F30-601CE8F27F3B},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{C9C18DFD-77BB-41A2-97B3-C7B3802FD15C},,?,unsure,no,,yes,{E6CAFCC3-4129-4346-8F30-601CE8F27F3B},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{3A215547-77A5-4962-A14D-491844ABF4EB},,?,unsure,no,,yes,{E6CAFCC3-4129-4346-8F30-601CE8F27F3B},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{C43CE63A-4B23-4D2D-8582-A615EBFA43FE},,Horsetail,,no,,yes,{F8F18945-C66F-4FCF-AAB3-B2D5846A783D},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{9B70F724-AE66-486F-9F1F-BF22F29CF3D4},,Rush,hydrophyte,no,,yes,{F8F18945-C66F-4FCF-AAB3-B2D5846A783D},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{16FBFFC1-3175-4F54-B3DF-E7F3834A904C},,Mint,,no,,yes,{F8F18945-C66F-4FCF-AAB3-B2D5846A783D},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{FD7236EF-1E7F-42E0-BCD2-A8B05F74641B},,Rush,hydrophyte,no,,yes,{F8F18945-C66F-4FCF-AAB3-B2D5846A783D},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{367D6304-6321-4DFD-A5FC-4FC822EAAC0F},,?,unsure,no,,yes,{F8F18945-C66F-4FCF-AAB3-B2D5846A783D},7/16/2019 17:28,,7/16/2019 17:28,,hydrovegdata_4
{CD0D4DF1-CF3D-4F74-B69F-161C742FAEA1},,Narrowleaf cottonwood?,unsure,no,,yes,{07736B78-24E8-4333-9EF5-26F4DE559B6C},7/16/2019 19:38,,7/16/2019 19:38,,hydrovegdata_4
{4037B29A-BAC4-494F-8E3F-6A7524C32501},,Rush,hydrophyte,no,,yes,{07736B78-24E8-4333-9EF5-26F4DE559B6C},7/16/2019 19:38,,7/16/2019 19:38,,hydrovegdata_4
{2C880515-9503-4BD2-BB96-8FA7C67A72B9},,?,unsure,no,,yes,{07736B78-24E8-4333-9EF5-26F4DE559B6C},7/16/2019 19:38,,7/16/2019 19:38,,hydrovegdata_4
{C7112D03-452A-4290-8223-47CAB0A4D0FD},,Horsetail,unsure,no,,yes,{07736B78-24E8-4333-9EF5-26F4DE559B6C},7/16/2019 19:38,,7/16/2019 19:38,,hydrovegdata_4
{496FF367-3A4A-4426-B65A-5E9FFB50DD66},,?,unsure,no,,yes,{07736B78-24E8-4333-9EF5-26F4DE559B6C},7/16/2019 19:38,,7/16/2019 19:38,,hydrovegdata_4
{D1DB5D1A-A88A-4198-8752-F864FE24C6B4},,Salix exigua,hydrophyte,no,,no,{66A99E83-59FC-47A8-8251-E09C32A482AE},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{6957FBE1-FD12-45B9-B584-735BAE640171},,Sedge,hydrophyte,no,,yes,{66A99E83-59FC-47A8-8251-E09C32A482AE},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{63798217-FCD9-464A-A5B4-289C5913243E},,Cattails,hydrophyte,no,,yes,{66A99E83-59FC-47A8-8251-E09C32A482AE},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{E9C5E2D3-2618-4594-842E-247BA15A7FA6},,Grass,unsure,no,,yes,{A673B832-F1F2-4F4D-8028-654EF39E1D05},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{569F59F5-5D9E-44DD-9B8E-C1D62CE82B0A},,Gambel oak,nonhydrophyte,no,,yes,{A673B832-F1F2-4F4D-8028-654EF39E1D05},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{0869C98B-45BA-45E3-A65D-A89B09091B33},,,unsure,no,Only 2 specimens present at top of dried pools with damp rocks,yes,{A673B832-F1F2-4F4D-8028-654EF39E1D05},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{6183517A-7D0B-4AF9-A03F-18FC4FBD9492},,Gooding willow,hydrophyte,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{903510B7-D778-43A1-8896-9DFE7155B6C2},,Grass,unsure,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{685A7670-91B0-4B87-95AF-FD4C89998518},,,unsure,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{358AF873-ECC3-4158-8EB1-74BA9690F873},,,unsure,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{FC7FBAEA-A398-4932-A579-96BD894334D1},,,unsure,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{9309660E-36C2-4D8B-B92F-B84CC7E7067C},,Boxelder maple,hydrophyte,no,,yes,{4CC21818-81BA-42D2-B873-FA822B1F1CD7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{9454E5BC-C2E8-4E8B-BD0C-9F246010BDD8},,Freemont cottonwood,hydrophyte,no,,no,{CAEAEA08-DB66-4CF7-BF02-1729A79BFDBD},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{561D71CC-FD3B-4993-B208-1E3D88334E48},,Salix exigua,hydrophyte,yes,Planted,yes,{CAEAEA08-DB66-4CF7-BF02-1729A79BFDBD},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{98ABBE58-5C6C-40DC-A56F-3DE109D54C9D},,Desert sage,nonhydrophyte,no,,no,{1F6A9A85-767E-4B71-BD41-5E495ADF8CB7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{349730DA-471D-4E4B-AFCE-1E52CD9E626C},,?,unsure,no,,yes,{1F6A9A85-767E-4B71-BD41-5E495ADF8CB7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{5A3C1472-2B5D-4F7F-8ED9-E4EF2D37F13B},,,unsure,no,,yes,{1F6A9A85-767E-4B71-BD41-5E495ADF8CB7},7/23/2019 2:31,,7/23/2019 2:31,,hydrovegdata_4
{CB3E86D3-2678-4606-BDAC-5FD59533CA7C},,Sedge,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{60EB887F-9ED2-463E-A2FC-2390409F83B4},,Cattail,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{D23C8DFD-745D-4EAC-AA42-6B829F9A0646},,Horsetail,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{8B5BBB87-5827-42FE-ABA6-1AE0EDA0FDEA},,Aquatic grass,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{ADA37650-23A3-452F-BF95-E88D040A0A83},,Freemont cottonwood,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{C3B2B16E-8621-44FE-BC6F-EB020D2EBF67},,Narrowleaf cottonwood,hydrophyte,no,,yes,{28E46F31-8F9B-49B4-8914-8EA077B498D6},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{08592ACF-F86F-447A-97DA-8179EFF7067E},,Freemont cottonwood,hydrophyte,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
